name,link,price,location,picture,installment,extra,day,site
GTX 1660super 6gb ASUS dual (aceitamos cartão),https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/gtx-1660super-6gb-asus-dual-aceitamos-cartao-1353613695,R$ 1.000,"Belo Horizonte, Buritis",https://img.olx.com.br/images/88/889496705828415.webp,"3x de R$ 333,33","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","Ontem, 17:11",OLX
GTX 1070 8gb Asus Expedition ,https://mg.olx.com.br/regiao-de-divinopolis/informatica/placas-de-video/gtx-1070-8gb-asus-expedition-1411285378,R$ 799,"Carmo do Cajuru, Centro",https://img.olx.com.br/images/31/310514174889730.webp,"3x de R$ 266,33","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","Ontem, 17:11",OLX
RX 460 SAPPHIRE 2GB,https://mg.olx.com.br/regiao-de-montes-claros-e-diamantina/informatica/placas-de-video/rx-460-sapphire-2gb-1366441549,R$ 350,"Montes Claros, Conjunto Chiquinho Guimarães",https://img.olx.com.br/images/30/301438596486990.webp,"3x de R$ 116,67","['Pague Online', 'Parcelamento sem juros']","Ontem, 15:59",OLX
"RTX 5060, GALAX EX, 8 GB, GDDR7 - ENVIO P/TODO BR",https://mg.olx.com.br/regiao-de-juiz-de-fora/informatica/placas-de-video/rtx-5060-galax-ex-8-gb-gddr7-envio-p-todo-br-1411201770,R$ 2.799,"Juiz de Fora, Alto dos Passos",https://img.olx.com.br/images/85/856559657409461.webp,"3x de R$ 933,00","['Frete grátis', 'Pague Online', 'Parcelamento sem juros']","Ontem, 14:49",OLX
"RTX 5060, GALAX EX, 8 GB, GDDR7 - ENVIO P/TODO BR",https://mg.olx.com.br/regiao-de-juiz-de-fora/informatica/placas-de-video/rtx-5060-galax-ex-8-gb-gddr7-envio-p-todo-br-1411200928,R$ 2.799,"Juiz de Fora, Alto dos Passos",https://img.olx.com.br/images/10/108504655149950.webp,"3x de R$ 933,00","['Frete grátis', 'Pague Online', 'Parcelamento sem juros']","Ontem, 14:44",OLX
"RTX 5070 TI, MSI, VENTUS 3X, 16 GB - ENVIO P/TODO BR",https://mg.olx.com.br/regiao-de-juiz-de-fora/informatica/placas-de-video/rtx-5070-ti-msi-ventus-3x-16-gb-envio-p-todo-br-1411182723,R$ 6.799,"Juiz de Fora, Alto dos Passos",https://img.olx.com.br/images/10/103539056841980.webp,"3x de R$ 2.266,33","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","Ontem, 13:59",OLX
RTX 3070 ZOTAC ,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/rtx-3070-zotac-1411181931,R$ 2.049,"Ouro Branco, São Francisco",https://img.olx.com.br/images/82/828560413716413.webp,"3x de R$ 683,00","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","Ontem, 13:49",OLX
RTX 3080 ASUS TUF Gaming,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/rtx-3080-asus-tuf-gaming-1409614649,R$ 3.000,"Ribeirão das Neves, Viena (Justinópolis)",https://img.olx.com.br/images/65/657513656357379.webp,"3x de R$ 1.000,00","['Pague Online', 'Parcelamento sem juros']","Ontem, 11:06",OLX
"RTX 5090, GIGABYTE, WINDFORCE OC, 32 GB - ENVIO P/TODO BR",https://mg.olx.com.br/regiao-de-juiz-de-fora/informatica/placas-de-video/rtx-5090-gigabyte-windforce-oc-32-gb-envio-p-todo-br-1411121796,R$ 17.999,"Juiz de Fora, Alto dos Passos",https://img.olx.com.br/images/21/211599534703127.webp,"3x de R$ 5.999,67","['Frete grátis', 'Pague Online', 'Parcelamento sem juros']","Ontem, 10:59",OLX
"RX 9070 XT, ASROCK, TAICHI OC, 16 GB - ENVIO P/TODO BR",https://mg.olx.com.br/regiao-de-juiz-de-fora/informatica/placas-de-video/rx-9070-xt-asrock-taichi-oc-16-gb-envio-p-todo-br-1411105686,R$ 6.099,"Juiz de Fora, Alto dos Passos",https://img.olx.com.br/images/41/419543416738675.webp,"3x de R$ 2.033,00","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","Ontem, 10:17",OLX
"RTX 5080, GALAX, 1-CLICK OC, 16GB - LACRADA, ENVIO P/TODO BR",https://mg.olx.com.br/regiao-de-juiz-de-fora/informatica/placas-de-video/rtx-5080-galax-1-click-oc-16gb-lacrada-envio-p-todo-br-1402475056,R$ 9.499,"Juiz de Fora, Alto dos Passos",https://img.olx.com.br/images/75/759526284463089.webp,"3x de R$ 3.166,33","['Frete grátis', 'Pague Online', 'Parcelamento sem juros']","Ontem, 10:14",OLX
RX 580 8Gb SOYO EM PERFEITO ESTADO,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/rx-580-8gb-soyo-em-perfeito-estado-1411094293,R$ 590,"Belo Horizonte, Teixeira Dias (Barreiro)",https://img.olx.com.br/images/41/418547170417748.webp,"3x de R$ 196,67","['Pague Online', 'Parcelamento sem juros']","Ontem, 09:44",OLX
GTX 1660 6GB ,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/gtx-1660-6gb-1402604773,R$ 900,"Belo Horizonte, Etelvina Carneiro",https://img.olx.com.br/images/89/898582520831861.webp,"3x de R$ 300,00","['Pague Online', 'Parcelamento sem juros']","Ontem, 08:57",OLX
"RTX 3060 TI MSI - GAMING X 8GB, GDDR6, 256-BIT",https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/rtx-3060-ti-msi-gaming-x-8gb-gddr6-256-bit-1411071421,R$ 2.090,"Belo Horizonte, Graça",https://img.olx.com.br/images/44/447540532839883.webp,"3x de R$ 696,67","['Pague Online', 'Parcelamento sem juros']","Ontem, 08:37",OLX
RTX 3060 12GB OC ASUS KO V2 (com caixa),https://mg.olx.com.br/regiao-de-montes-claros-e-diamantina/informatica/placas-de-video/rtx-3060-12gb-oc-asus-ko-v2-com-caixa-1411063071,R$ 1.690,Buritis,https://img.olx.com.br/images/29/299507536384713.webp,"3x de R$ 563,33","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","Ontem, 08:11",OLX
"RTX 5080, GALAX, 1-CLICK OC, 16GB - LACRADA, ENVIO P/TODO BR",https://mg.olx.com.br/regiao-de-juiz-de-fora/informatica/placas-de-video/rtx-5080-galax-1-click-oc-16gb-lacrada-envio-p-todo-br-1402477540,R$ 9.499,"Juiz de Fora, Alto dos Passos",https://img.olx.com.br/images/68/689547885217456.webp,"3x de R$ 3.166,33","['Frete grátis', 'Pague Online', 'Parcelamento sem juros']","Ontem, 07:55",OLX
"RX 9070, GIGABYTE, GAMING OC, 16GB - LACRADA - ENVIO P/TODO BR",https://mg.olx.com.br/regiao-de-juiz-de-fora/informatica/placas-de-video/rx-9070-gigabyte-gaming-oc-16gb-lacrada-envio-p-todo-br-1399340371,R$ 5.099,"Juiz de Fora, Alto dos Passos",https://img.olx.com.br/images/41/417581284640853.webp,"3x de R$ 1.699,67","['Frete grátis', 'Pague Online', 'Parcelamento sem juros']","Ontem, 07:55",OLX
"RTX 5070 TI, MSI, VANGUARD, 16GB - LACRADA - ENVIO P/TODO BR",https://mg.olx.com.br/regiao-de-juiz-de-fora/informatica/placas-de-video/rtx-5070-ti-msi-vanguard-16gb-lacrada-envio-p-todo-br-1401277358,R$ 7.899,"Juiz de Fora, Alto dos Passos",https://img.olx.com.br/images/69/695518648292839.webp,"3x de R$ 2.633,00","['Frete grátis', 'Pague Online', 'Parcelamento sem juros']","Ontem, 06:20",OLX
"RTX 5080, ZOTAC, SOLID OC, 16 GB - LACRADA - ENVIO P/TODO BR",https://mg.olx.com.br/regiao-de-juiz-de-fora/informatica/placas-de-video/rtx-5080-zotac-solid-oc-16-gb-lacrada-envio-p-todo-br-1402587462,R$ 9.299,"Juiz de Fora, Alto dos Passos",https://img.olx.com.br/images/84/840576640427526.webp,"3x de R$ 3.099,67","['Frete grátis', 'Pague Online', 'Parcelamento sem juros']","Ontem, 06:20",OLX
"RX 9070, GIGABYTE, GAMING OC, 16GB - ENVIO P/TODO BR",https://mg.olx.com.br/regiao-de-juiz-de-fora/informatica/placas-de-video/rx-9070-gigabyte-gaming-oc-16gb-envio-p-todo-br-1402514348,R$ 5.099,"Juiz de Fora, Alto dos Passos",https://img.olx.com.br/images/26/266584280176427.webp,"3x de R$ 1.699,67","['Frete grátis', 'Pague Online', 'Parcelamento sem juros']","Ontem, 06:19",OLX
"RTX 5080, MSI, TRIO OC, 16GB - LACRADA - ENVIO P/TODO BR",https://mg.olx.com.br/regiao-de-juiz-de-fora/informatica/placas-de-video/rtx-5080-msi-trio-oc-16gb-lacrada-envio-p-todo-br-1402515340,R$ 9.699,"Juiz de Fora, Alto dos Passos",https://img.olx.com.br/images/56/563573283696131.webp,"3x de R$ 3.233,00","['Frete grátis', 'Pague Online', 'Parcelamento sem juros']","Ontem, 06:19",OLX
Gtx 1080 ti,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/gtx-1080-ti-1411037099,R$ 1.599,"Belo Horizonte, Salgado Filho",https://img.olx.com.br/images/94/947531771620647.webp,"3x de R$ 533,00","['Pague Online', 'Parcelamento sem juros']","Ontem, 04:41",OLX
Gigabyte GeForce RTX 4070 Ti AERO V2,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/gigabyte-geforce-rtx-4070-ti-aero-v2-1411016991,R$ 4.750,Teixeiras,https://img.olx.com.br/images/14/142565654706861.webp,"3x de R$ 1.583,33","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","9 de jun, 23:39",OLX
Galax GeForce RTX 3080 HOF (Hall Of Fame) -LHR,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/galax-geforce-rtx-3080-hof-hall-of-fame-lhr-1411016121,R$ 3.550,Teixeiras,https://img.olx.com.br/images/96/960587771595645.webp,"3x de R$ 1.183,33","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","9 de jun, 23:30",OLX
RX 6700 XT 12GB Sapphire Pulse,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/rx-6700-xt-12gb-sapphire-pulse-1411012654,R$ 1.899,"Belo Horizonte, Santa Efigênia",https://img.olx.com.br/images/62/626532654430581.webp,"3x de R$ 633,00","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","9 de jun, 22:50",OLX
Radeon RX 5500 4GB GDDR6,https://mg.olx.com.br/regiao-de-pocos-de-caldas-e-varginha/informatica/placas-de-video/radeon-rx-5500-4gb-gddr6-1411000131,R$ 600,Boa Esperança,https://img.olx.com.br/images/19/191507292786633.webp,"3x de R$ 200,00","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","9 de jun, 21:46",OLX
RTX 3060 12GB GALAX DUAL FAN Show,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/rtx-3060-12gb-galax-dual-fan-show-1410981722,R$ 1.600,"Betim, Vila Cristina",https://img.olx.com.br/images/24/243508891388701.webp,"3x de R$ 533,33","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","9 de jun, 20:25",OLX
ASUS 9600 GT,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/asus-9600-gt-1410981691,R$ 110,"Contagem, Pedra Azul",https://img.olx.com.br/images/66/661558418393286.webp,"3x de R$ 36,67","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","9 de jun, 20:25",OLX
RTX 4080 Super 16GB Msi Suprim X - Troco,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/rtx-4080-super-16gb-msi-suprim-x-troco-1409204691,R$ 8.100,"Contagem, Industrial",https://img.olx.com.br/images/85/858593177863597.webp,"3x de R$ 2.700,00","['Pague Online', 'Parcelamento sem juros']","9 de jun, 20:03",OLX
RTX 4080 16GB GIGABYTE,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/rtx-4080-16gb-gigabyte-1410972474,R$ 7.990,"Belo Horizonte, São Geraldo",https://img.olx.com.br/images/57/577523294851094.webp,"3x de R$ 2.663,33","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","9 de jun, 19:52",OLX
"RTX 5090, GIGABYTE, WINDFORCE OC, 32 GB - ENVIO P/TODO BR",https://mg.olx.com.br/regiao-de-juiz-de-fora/informatica/placas-de-video/rtx-5090-gigabyte-windforce-oc-32-gb-envio-p-todo-br-1410965555,R$ 17.999,"Juiz de Fora, Alto dos Passos",https://img.olx.com.br/images/22/226598297287258.webp,"3x de R$ 5.999,67","['Frete grátis', 'Pague Online', 'Parcelamento sem juros']","9 de jun, 19:20",OLX
"RTX 5090, GIGABYTE, WINDFORCE OC, 32 GB - ENVIO P/TODO BR",https://mg.olx.com.br/regiao-de-juiz-de-fora/informatica/placas-de-video/rtx-5090-gigabyte-windforce-oc-32-gb-envio-p-todo-br-1410965197,R$ 17.999,"Juiz de Fora, Alto dos Passos",https://img.olx.com.br/images/80/806530056057294.webp,"3x de R$ 5.999,67","['Frete grátis', 'Pague Online', 'Parcelamento sem juros']","9 de jun, 19:17",OLX
rx 550,https://mg.olx.com.br/regiao-de-juiz-de-fora/informatica/placas-de-video/rx-550-1410964614,R$ 400,"Juiz de Fora, Sagrado Coração de Jesus",https://img.olx.com.br/images/31/310561295286783.webp,"3x de R$ 133,33","['Pague Online', 'Parcelamento sem juros']","9 de jun, 19:16",OLX
RTX 3080 TI 12gb Evga Ftw3 Ultra,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/rtx-3080-ti-12gb-evga-ftw3-ultra-1397068254,R$ 3.699,"Conselheiro Lafaiete, São Dimas",https://img.olx.com.br/images/80/800504279560136.webp,"3x de R$ 1.233,00","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","9 de jun, 18:23",OLX
RTX 3080 10gb Palit Gamingpro ,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/rtx-3080-10gb-palit-gamingpro-1401099597,R$ 2.829,"Conselheiro Lafaiete, São Dimas",https://img.olx.com.br/images/85/858539883283494.webp,"3x de R$ 943,00","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","9 de jun, 18:22",OLX
RX 6900 XT 16gb Asrock Phantom Gaming,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/rx-6900-xt-16gb-asrock-phantom-gaming-1400032554,R$ 3.799,"Conselheiro Lafaiete, São Dimas",https://img.olx.com.br/images/67/678595169101893.webp,"3x de R$ 1.266,33","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","9 de jun, 18:22",OLX
RTX 3080 10gb Evga Ftw3 Ultra,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/rtx-3080-10gb-evga-ftw3-ultra-1401708497,R$ 3.229,"Conselheiro Lafaiete, São Dimas",https://img.olx.com.br/images/31/310541762051887.webp,"3x de R$ 1.076,33","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","9 de jun, 18:22",OLX
RTX 3070 8gb Aorus ,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/rtx-3070-8gb-aorus-1401709640,R$ 2.299,"Conselheiro Lafaiete, São Dimas",https://img.olx.com.br/images/97/978592880662932.webp,"3x de R$ 766,33","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","9 de jun, 18:22",OLX
RTX 3080 10gb Msi Ventus 3x OC Lhr  ,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/rtx-3080-10gb-msi-ventus-3x-oc-lhr-1402405844,R$ 2.945,"Conselheiro Lafaiete, São Dimas",https://img.olx.com.br/images/69/692585767880186.webp,"3x de R$ 981,67","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","9 de jun, 18:22",OLX
RTX 3080 10gb Aorus Master Xtreme,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/rtx-3080-10gb-aorus-master-xtreme-1402407334,R$ 3.699,"Conselheiro Lafaiete, São Dimas",https://img.olx.com.br/images/48/489582529251119.webp,"3x de R$ 1.233,00","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","9 de jun, 18:21",OLX
RTX 3090 24gb Zotac Trinity ,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/rtx-3090-24gb-zotac-trinity-1402403510,R$ 4.699,"Conselheiro Lafaiete, São Dimas",https://img.olx.com.br/images/59/591528527540275.webp,"3x de R$ 1.566,33","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","9 de jun, 18:20",OLX
RTX 3090 24gb Pny XLR8,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/rtx-3090-24gb-pny-xlr8-1402395606,R$ 4.549,"Conselheiro Lafaiete, São Dimas",https://img.olx.com.br/images/22/225552640384778.webp,"3x de R$ 1.516,33","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","9 de jun, 18:20",OLX
Nvidia geforce GT 1030 2gb ,https://mg.olx.com.br/regiao-de-juiz-de-fora/informatica/placas-de-video/nvidia-geforce-gt-1030-2gb-1410951657,R$ 250,"Juiz de Fora, Cidade do Sol",https://img.olx.com.br/images/79/799556655034190.webp,"3x de R$ 83,33","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","9 de jun, 18:13",OLX
GTX 1660 super 6 GB gigabyte ,https://mg.olx.com.br/regiao-de-uberlandia-e-uberaba/informatica/placas-de-video/gtx-1660-super-6-gb-gigabyte-1410926414,R$ 899,"Uberlândia, Brasil",https://img.olx.com.br/images/99/991588652154250.webp,"3x de R$ 299,67","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","9 de jun, 16:23",OLX
"RTX 5080, CORE WHITE, 16 GB, GDDR7 - ENVIO P/TODO BR",https://mg.olx.com.br/regiao-de-juiz-de-fora/informatica/placas-de-video/rtx-5080-core-white-16-gb-gddr7-envio-p-todo-br-1410918722,R$ 9.799,"Juiz de Fora, Alto dos Passos",https://img.olx.com.br/images/63/634503056868064.webp,"3x de R$ 3.266,33","['Frete grátis', 'Pague Online', 'Parcelamento sem juros']","9 de jun, 15:59",OLX
"RTX  5080, CORE WHITE, 16 GB, GDDR7 - ENVIO P/TODO BR",https://mg.olx.com.br/regiao-de-juiz-de-fora/informatica/placas-de-video/rtx-5080-core-white-16-gb-gddr7-envio-p-todo-br-1410916865,R$ 9.799,"Juiz de Fora, Alto dos Passos",https://img.olx.com.br/images/35/356520658178521.webp,"3x de R$ 3.266,33","['Frete grátis', 'Pague Online', 'Parcelamento sem juros']","9 de jun, 15:52",OLX
Geforce RTX 3060 12GB,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/geforce-rtx-3060-12gb-1410903043,R$ 1.900,"Belo Horizonte, São Geraldo",https://img.olx.com.br/images/61/612584771827621.webp,"3x de R$ 633,33","['Pague Online', 'Parcelamento sem juros']","9 de jun, 15:28",OLX
